sp_id	stcotrbg	race	hh_income	latitude	longitude	elevation
11051478	420659506004	1	44000	41.1166626	-79.1944249	243.278102
11051479	420659506004	1	21600	41.1160127	-79.1889235	262.158939
11051480	420659506004	1	36100	41.1157859	-79.1884512	182.213678
11051481	420659506004	1	63000	41.1172893	-79.1943950	257.408728
11051482	420659506004	1	80000	41.1172420	-79.1943462	185.920700
11051483	420659506004	1	15400	41.1156695	-79.1885620	189.236581
11051484	420659506004	1	48600	41.1163848	-79.1885541	264.116231
11051485	420659506004	1	10800	41.1164239	-79.1883820	209.274902
11051486	420659506004	1	19140	41.1168928	-79.1857686	179.735145
11051487	420659506004	1	65000	41.1168151	-79.1935438	176.498050
11051488	420659506004	1	60000	41.1160661	-79.1883777	178.960511
11051489	420659506004	1	25600	41.1165191	-79.1883638	186.380516
11051490	420659506004	1	78200	41.1164982	-79.1883684	187.607997
11051491	420659506004	1	79300	41.1163102	-79.1927129	194.439650
11051492	420659506004	1	74000	41.1157774	-79.1887953	178.863791
11051493	420659506004	1	27400	41.1167720	-79.1925717	187.653730
11051494	420659506004	1	0	41.1168596	-79.1860309	179.627314
11051495	420659506004	1	31400	41.1169249	-79.1860060	180.593804
11051496	420659506004	1	54900	41.1166858	-79.1934880	181.426627
11051497	420659506004	1	9200	41.1167776	-79.1859609	187.366997
11051498	420659506004	1	20000	41.1167119	-79.1860634	185.306283
11051499	420659506004	1	15600	41.1164922	-79.1856871	200.294537
11051500	420659506004	1	52500	41.1165340	-79.1863100	204.137320
11051501	420659506004	1	18200	41.1571312	-79.1460075	195.985384
11051502	420659506004	1	50000	41.1313749	-79.1613591	196.583937
11051503	420659506004	1	20100	41.1185038	-79.1973094	197.267084
11051504	420659506004	1	62400	41.1159849	-79.1834202	196.430921
11051505	420659506004	1	55200	41.1155124	-79.1868495	169.332704
11051506	420659506004	1	29000	41.1158143	-79.1872860	169.430266
11051507	420659506004	1	97600	41.1163561	-79.1873213	170.752442
11051508	420659506004	1	31400	41.1156964	-79.1874569	241.361144
11051509	420659506004	1	87050	41.1157223	-79.1874975	237.137653
11051510	420659506004	1	58200	41.1363818	-79.1431323	189.512252
11051511	420659506004	1	25000	41.1163308	-79.1840358	183.700577
11051512	420659506004	1	74000	41.1159846	-79.1830332	220.904472
11051513	420659506004	1	18600	41.1159091	-79.1866092	216.397989
11051514	420659506004	3	10800	41.1598700	-79.1994455	187.915454
11051515	420659506004	1	147800	41.1160697	-79.1831573	184.666200
11051516	420659506004	1	9000	41.1160373	-79.1829361	185.033811
11051517	420659506004	1	35800	41.1379343	-79.1468008	183.978539
11051518	420659506004	1	0	41.1555699	-79.1447075	184.397747
11051519	420659506004	1	135560	41.1556340	-79.1422960	183.256205
11051520	420659506004	1	56500	41.1146620	-79.1942753	184.763530
11051521	420659506004	1	28100	41.1152357	-79.1956810	186.017063
11051522	420659506004	1	7300	41.1557027	-79.1430752	234.619782
11051523	420659506004	1	69620	41.1589557	-79.1475348	232.309377
11051524	420659506004	8	44008	41.1551807	-79.1413731	240.172727
11051525	420659506004	1	23000	41.1320892	-79.1530698	228.740085
11051526	420659506004	1	62150	41.1387673	-79.1461969	176.235712
11051527	420659506004	1	108000	41.1306741	-79.1444957	179.587313
11051528	420659506004	1	56800	41.1327729	-79.1546383	178.652347
11051529	420659506004	1	51300	41.1286934	-79.1623224	188.287461
11051530	420659506004	1	42000	41.1275096	-79.1625870	161.046869
11051531	420659506004	1	89100	41.1284566	-79.1621312	214.280305
11051532	420659506004	1	0	41.1429999	-79.1627978	224.286677
11051533	420659506004	1	47100	41.1456145	-79.1492986	175.547806
11051534	420659506004	1	22780	41.1138877	-79.1340566	174.039977
11051535	420659506004	1	32000	41.1157347	-79.1334211	222.618147
11051536	420659506004	1	20900	41.1129243	-79.1361903	193.568305
11051537	420659506004	1	0	41.1129047	-79.1395476	192.431608
11051538	420659506004	1	38600	41.1162348	-79.1345910	216.774088
11051539	420659506004	1	30000	41.1132435	-79.1328667	172.158526
11051540	420659506004	1	38400	41.1139057	-79.1404165	171.752933
11051541	420659506004	1	106000	41.1137264	-79.1371107	178.216623
11051542	420659506004	1	101500	41.1149374	-79.1353084	172.822623
11051543	420659506004	1	47100	41.1139101	-79.1357913	172.205668
11051544	420659506004	1	63000	41.1142830	-79.1382366	176.476074
11051545	420659506004	1	83000	41.1137650	-79.1382846	196.546904
11051546	420659506004	1	24100	41.1131939	-79.1339045	229.704978
11051547	420659506004	1	25000	41.1101830	-79.1323417	188.195170
11051548	420659506004	1	55300	41.1159871	-79.1366817	214.056596
11051549	420659506004	1	45000	41.1141475	-79.1358246	215.299799
11051550	420659506004	1	20404	41.1132209	-79.1374545	197.176110
11051551	420659506004	1	48004	41.1149194	-79.1354117	188.705495
11051552	420659506004	1	124904	41.1152026	-79.1363361	195.359270
11051553	420659506004	1	17900	41.1147731	-79.1372745	196.661280
11051554	420659506004	1	77100	41.1150126	-79.1336446	175.705265
11051555	420659506004	1	9500	41.1167171	-79.1359070	172.597999
11051556	420659506004	1	46300	41.1492648	-79.2092944	172.135607
11051557	420659506004	1	0	41.1204515	-79.1826382	251.191575
11051558	420659506004	1	17400	41.1473267	-79.2083508	175.190450
11051559	420659506004	1	18300	41.1158583	-79.1385263	248.646610
11051560	420659506004	1	73000	41.1489502	-79.2100020	187.879001
11051561	420659506004	1	13420	41.1485400	-79.2088650	180.928198
11051562	420659506004	1	12000	41.1430689	-79.1640804	176.778077
11051563	420659506004	1	14710	41.1453920	-79.1532672	168.690349
11051564	420659506004	1	6000	41.1444585	-79.1488896	160.295041
11051565	420659506004	1	41800	41.1429159	-79.1517468	183.574970
11051566	420659506004	1	76400	41.1440149	-79.1515192	169.319634
11051567	420659506004	1	67000	41.1439171	-79.1495381	185.051491
11051568	420659506004	1	65800	41.1438736	-79.1486817	201.953671
11051569	420659506004	1	93000	41.1428869	-79.1505571	190.869653
11051570	420659506004	1	88400	41.1422664	-79.1490158	176.197452
11051571	420659506004	1	99000	41.1122619	-79.1853416	192.786884
11051572	420659506004	1	40000	41.1451974	-79.1524103	201.598980
11051573	420659506004	1	38800	41.1443270	-79.1500658	194.678045
11051574	420659506004	1	15600	41.1443672	-79.1510004	196.564648
11051575	420659506004	1	36300	41.1137033	-79.1430775	203.351782
11051576	420659506004	1	7000	41.1439765	-79.1521473	176.926742
11051577	420659506004	1	20300	41.1416156	-79.1509809	183.530837
11051578	420659506004	1	204300	41.1431913	-79.1649165	181.106314
11051579	420659506004	1	47000	41.1472266	-79.1688694	184.408756
11051580	420659506004	1	13000	41.1389525	-79.1520248	184.167776
11051581	420659506004	1	7000	41.1460120	-79.1483486	184.406110
11051582	420659506004	1	50800	41.1383880	-79.1435947	196.655337
11051583	420659506004	1	9800	41.1480482	-79.1699034	206.832829
11051584	420659506004	1	32800	41.1489132	-79.1698300	176.441812
11051585	420659506004	1	16200	41.1494301	-79.1710157	205.058287
11051586	420659506004	1	48400	41.1427814	-79.1663310	200.555915
11051587	420659506004	1	6100	41.1452689	-79.1688290	224.152715
11051588	420659506004	1	50000	41.1465038	-79.1686497	184.637510
11051589	420659506004	1	33000	41.1463249	-79.1672860	205.062086
11051590	420659506004	1	27100	41.1439354	-79.1647075	267.498569
11051591	420659506004	1	119400	41.1454810	-79.1679287	186.368172
11051592	420659506004	1	42000	41.1439852	-79.1656301	160.757572
11051593	420659506004	1	29000	41.1339851	-79.1556267	161.445739
11051594	420659506004	1	13200	41.1378086	-79.1542272	199.869047
11051595	420659506004	1	27000	41.1388559	-79.1570004	196.433169
11051596	420659506004	1	66000	41.1415353	-79.1641421	196.929846
11051597	420659506004	1	433000	41.1425860	-79.1662105	245.658477
11051598	420659506004	1	13400	41.1421074	-79.1645007	170.075852
11051599	420659506004	1	7200	41.1393283	-79.1536714	184.909722
11051600	420659506004	1	63000	41.1418789	-79.1626942	169.498161
11051601	420659506004	1	27500	41.1418248	-79.1614112	210.884827
11051602	420659506004	1	62700	41.1376079	-79.1554056	196.793142
11051603	420659506004	1	63000	41.1385874	-79.1538178	197.488350
11051604	420659506004	1	7200	41.1390654	-79.1564767	227.543747
11051605	420659506004	1	103400	41.1388873	-79.1545673	175.595678
11051606	420659506004	1	14700	41.1379770	-79.1557182	186.362479
11051607	420659506004	1	68510	41.1388523	-79.1528111	195.819881
11051608	420659506004	1	65500	41.1383348	-79.1579860	167.089084
11051609	420659506004	1	35000	41.1351369	-79.1526108	180.670183
11051610	420659506004	1	26200	41.1360421	-79.1552305	164.198603
11051611	420659506004	1	61000	41.1373332	-79.1554118	197.366136
11051612	420659506004	1	12800	41.1377179	-79.1521124	195.666245
11051613	420659506004	1	63000	41.1376174	-79.1564828	185.493348
11051614	420659506004	1	26000	41.1366171	-79.1564545	193.411692
11051615	420659506004	1	41000	41.1372744	-79.1546092	170.490212
11051616	420659506004	1	12000	41.1368127	-79.1529696	172.025078
11051617	420659506004	1	40000	41.1348976	-79.1533225	203.923145
11051618	420659506004	1	9900	41.1355245	-79.1520542	196.560164
11051619	420659506004	1	31400	41.1364446	-79.1548125	195.292696
11051620	420659506004	1	28000	41.1360326	-79.1526502	175.577760
11051621	420659506004	1	70000	41.1348075	-79.1551030	192.824058
11051622	420659506004	1	53000	41.1356496	-79.1573386	185.308152
11051623	420659506004	1	49200	41.1350605	-79.1563005	198.157202
11051624	420659506004	1	8300	41.1497596	-79.2081876	175.332736
11051625	420659506004	1	22800	41.1419240	-79.1438086	195.376850
11051626	420659506004	1	28680	41.1038589	-79.1480636	269.993373
11051627	420659506004	1	44000	41.1340629	-79.1549019	234.474337
11051628	420659506004	1	71500	41.1127090	-79.1886552	206.818846
11051629	420659506004	1	5400	41.1405797	-79.1415352	212.893978
11051630	420659506004	1	33500	41.1148250	-79.1386348	183.767366
11051631	420659506004	1	160000	41.1130126	-79.1403683	277.443875
11051632	420659506004	1	27400	41.1508611	-79.2089587	198.533893
11051633	420659506004	1	23000	41.1410624	-79.1462097	180.122872
11051634	420659506004	1	67300	41.1382801	-79.1402032	186.452163
11051635	420659506004	1	0	41.1374793	-79.1434346	176.500546
11051636	420659506004	1	35200	41.1451780	-79.1485501	196.106885
11051637	420659506004	1	86200	41.1403443	-79.1445046	180.777587
11051638	420659506004	1	14400	41.1457677	-79.1506374	201.657728
11051639	420659506004	1	11800	41.1477557	-79.2075476	246.839481
11051640	420659506004	1	29000	41.1166465	-79.1983107	174.005959
11051641	420659506004	1	0	41.1155144	-79.1850233	175.607808
11051642	420659506004	1	13500	41.1164300	-79.1985814	175.715392
11051643	420659506004	1	15000	41.1151988	-79.1849774	183.881019
11051644	420659506004	1	15300	41.1159535	-79.1853124	186.772702
11051645	420659506004	1	38700	41.1168774	-79.1983093	185.969536
11051646	420659506004	1	33000	41.1164259	-79.1974067	190.758560
11051647	420659506004	1	31000	41.1162641	-79.1821468	187.249428
11051648	420659506004	1	52000	41.1155151	-79.1852366	187.100067
11051649	420659506004	1	60000	41.1165751	-79.1820388	256.731030
11051650	420659506004	1	49400	41.1162588	-79.1974727	189.942380
11051651	420659506004	1	84500	41.1158968	-79.1824836	163.071326
11051652	420659506004	1	22410	41.1157626	-79.1820885	178.159865
11051653	420659506004	1	15400	41.1156003	-79.1969601	183.092792
11051654	420659506004	1	80000	41.1136496	-79.1867057	174.958134
11051655	420659506004	1	17700	41.1165391	-79.1968413	211.311601
11051656	420659506004	1	78700	41.1138510	-79.1867664	172.621198
11051657	420659506004	1	57500	41.1151884	-79.1974367	185.157850
11051658	420659506004	1	15900	41.1137162	-79.1866258	207.083731
11051659	420659506004	1	15700	41.1157100	-79.1974339	195.527181
11051660	420659506004	1	49600	41.1177954	-79.1981544	209.935897
11051661	420659506004	1	31500	41.1170100	-79.1915802	185.300600
11051662	420659506004	1	17600	41.1157218	-79.1835681	229.132328
11051663	420659506004	1	26630	41.1167187	-79.1848505	195.208286
11051664	420659506004	1	182200	41.1167937	-79.1847348	209.100888
11051665	420659506004	1	8000	41.1157467	-79.1837790	176.062659
11051666	420659506004	1	43300	41.1168467	-79.1839687	210.186511
11051667	420659506004	1	77100	41.1158260	-79.1832260	195.949025
11051668	420659506004	1	40000	41.1172246	-79.1911664	227.935462
11051669	420659506004	1	10800	41.1156952	-79.1856313	243.706730
11051670	420659506004	1	16700	41.1160034	-79.1858916	196.284425
11051671	420659506004	1	86000	41.1161922	-79.1864345	188.646421
11051672	420659506004	1	8600	41.1173292	-79.1958212	252.348918
11051673	420659506004	1	7600	41.1175159	-79.1959082	184.907162
11051674	420659506004	1	45900	41.1168839	-79.1958365	208.774313
11051675	420659506004	1	48500	41.1172138	-79.1981914	207.432986
11051676	420659506004	1	51360	41.1143197	-79.1841105	205.121902
11051677	420659506004	1	39000	41.1140744	-79.1836894	205.410136
11051678	420659506004	1	46000	41.1177804	-79.1913538	256.608223
11051679	420659506004	1	20000	41.1132876	-79.1839205	197.039449
11051680	420659506004	1	63000	41.1143625	-79.1837103	195.639053
11051681	420659506004	1	29600	41.1138330	-79.1837006	210.074324
11051682	420659506004	1	54600	41.1145522	-79.1833188	195.167973
11051683	420659506004	1	72000	41.1164388	-79.1869304	192.293474
11051684	420659506004	1	25000	41.1154005	-79.1881814	219.958910
11051685	420659506004	3	10800	41.1156222	-79.1889959	182.200643
11051686	420659506004	1	10000	41.1148310	-79.1881326	189.242890
11051687	420659506004	1	55000	41.1172094	-79.1873559	182.853750
11051688	420659506004	1	160000	41.1153248	-79.1871942	230.646693
11051689	420659506004	1	110900	41.1153127	-79.1870499	221.368168
11051690	420659506004	1	22400	41.1148833	-79.1904819	200.365285
11051691	420659506004	1	16200	41.1243756	-79.1361074	226.020462
11051692	420659506004	1	131000	41.1150835	-79.1852874	174.480196
11051693	420659506004	1	11300	41.1174061	-79.1858183	176.181262
11051694	420659506004	1	94000	41.1148451	-79.1909108	217.150159
11051695	420659506004	1	54030	41.1152233	-79.1855166	242.494638
11051696	420659506004	1	52050	41.1148489	-79.1907304	182.623266
11051697	420659506004	1	64000	41.1145058	-79.1898079	175.025703
11051698	420659506004	1	35100	41.1250253	-79.1365933	174.029392
11051699	420659506004	1	62400	41.1190213	-79.1977080	173.687122
11051700	420659506004	1	72000	41.1177620	-79.1860950	183.515365
11051701	420659506004	1	91100	41.1149955	-79.1899722	179.105864
11051702	420659506004	1	30600	41.1194858	-79.1976604	179.579311
11051703	420659506004	1	61500	41.1151682	-79.1894046	207.859122
11051704	420659506004	1	49200	41.1201689	-79.1869937	176.777938
11051705	420659506004	1	62500	41.1200798	-79.1875488	181.029350
11051706	420659506004	1	36300	41.1388491	-79.1453739	176.626222
11051707	420659506004	1	66300	41.1155197	-79.1942161	180.216254
11051708	420659506004	1	40300	41.1148001	-79.1919565	177.699649
11051709	420659506004	1	75000	41.1200727	-79.1903122	177.796627
11051710	420659506004	1	48200	41.1471466	-79.1695529	165.434804
11051711	420659506004	1	8560	41.1281368	-79.1601050	220.448473
11051712	420659506004	1	30480	41.1137128	-79.1882433	229.630648
11051713	420659506004	1	26600	41.1122867	-79.1840183	195.566108
11051714	420659506004	1	35020	41.1514197	-79.1709542	169.431987
11051715	420659506004	1	14100	41.1121107	-79.1846777	206.343505
11051716	420659506004	1	20600	41.1468171	-79.1694504	222.467044
11051717	420659506004	1	12020	41.1141258	-79.1854855	181.636051
11051718	420659506004	1	15900	41.1461758	-79.1698426	179.637342
11051719	420659506004	1	182200	41.1508238	-79.1710932	230.366413
11051720	420659506004	1	67000	41.1462901	-79.1706080	214.012090
11051721	420659506004	1	42000	41.1142140	-79.1846459	215.754695
11051722	420659506004	1	46200	41.1180673	-79.1863675	276.208281
11051723	420659506004	1	16650	41.1181217	-79.1869577	227.781157
11051724	420659506004	1	57900	41.1130125	-79.1877952	178.359658
11051725	420659506004	1	17000	41.1141503	-79.1874786	225.789677
11051726	420659506004	1	53680	41.1072008	-79.1889989	211.880830
11051727	420659506004	1	38000	41.1111291	-79.1842646	225.556060
11051728	420659506004	1	4300	41.1240359	-79.1368226	238.635585
11051729	420659506004	1	73300	41.1237319	-79.1361543	209.435463
11051730	420659506004	1	62000	41.1152360	-79.1857805	225.346969
11051731	420659506004	1	52900	41.1111527	-79.1843286	206.309493
11051732	420659506004	1	15400	41.1151690	-79.1866117	269.484196
11051733	420659506004	1	60300	41.1246251	-79.1824490	204.915847
11051734	420659506004	1	21500	41.1072511	-79.1883928	204.870782
11051735	420659506004	1	24500	41.1074837	-79.1895180	195.769955
11051736	420659506004	1	48000	41.1066353	-79.1888114	227.292289
11051737	420659506004	1	26500	41.1248177	-79.1826608	215.971168
11051738	420659506004	1	15400	41.1200492	-79.1977977	204.612440
11051739	420659506004	1	60000	41.1204739	-79.1980450	216.731112
11051740	420659506004	1	20610	41.1160380	-79.1896404	266.969464
11051741	420659506004	1	123000	41.1222825	-79.1859892	246.600754
11051742	420659506004	1	72900	41.1125442	-79.1844609	183.910120
11051743	420659506004	1	44100	41.1144159	-79.1872812	180.502440
11051744	420659506004	1	78560	41.1128802	-79.1844838	183.203211
11051745	420659506004	1	102300	41.1221158	-79.1851695	245.410568
11051746	420659506004	1	59700	41.1082099	-79.1857912	230.768791
11051747	420659506004	1	100500	41.1081951	-79.1850025	243.397121
11051748	420659506004	3	93500	41.1158587	-79.1894718	211.203190
11051749	420659506004	1	50300	41.1333150	-79.1525125	205.438938
11051750	420659506004	1	30000	41.1329749	-79.1517177	179.704241
11051751	420659506004	1	53050	41.1326965	-79.1514198	214.901591
11051752	420659506004	1	9000	41.1228352	-79.1832016	204.427697
11051753	420659506004	1	30300	41.1330184	-79.1520021	221.062553
11051754	420659506004	1	49000	41.1228568	-79.1834159	205.884580
11051755	420659506004	1	22000	41.1574211	-79.1746556	199.559754
11051756	420659506004	1	23700	41.1210463	-79.1870042	241.728850
11051757	420659506004	1	36600	41.1257371	-79.1637739	218.337622
11051758	420659506004	1	7600	41.0984112	-79.2104017	179.201647
11051759	420659506004	1	8400	41.1483061	-79.2096945	168.768183
11051760	420659506004	1	37000	41.1171352	-79.1963793	190.233308
11051761	420659506004	1	60000	41.1176054	-79.1970722	180.872988
11051762	420659506004	1	19500	41.1078218	-79.1915071	184.367771
11051763	420659506004	1	11500	41.1081091	-79.1902926	180.291039
11051764	420659506004	1	70400	41.1184825	-79.1843974	218.740873
11051765	420659506004	1	33000	41.1160535	-79.1986621	221.695788
11051766	420659506004	1	25400	41.1342312	-79.1511911	164.074687
11051767	420659506004	1	62000	41.1172018	-79.1843069	195.490079
11051768	420659506004	1	17400	41.1078087	-79.1891649	221.438440
11051769	420659506004	1	28000	41.1232316	-79.1849649	222.363347
11051770	420659506004	1	14900	41.1344031	-79.1522379	252.329426
11051771	420659506004	1	18300	41.1145282	-79.1964965	226.885714
11051772	420659506004	1	17900	41.1091893	-79.1848937	177.695716
11051773	420659506004	1	20000	41.1075970	-79.1874312	206.812447
11051774	420659506004	1	110900	41.1466720	-79.1400831	209.388514
11051775	420659506004	1	84900	41.1493804	-79.2104564	208.588633
11051776	420659506004	1	16500	41.1071746	-79.1906913	184.798603
11051777	420659506004	1	14000	41.1131769	-79.1861078	203.097517
11051778	420659506004	1	4200	41.1429033	-79.1478274	205.210018
11051779	420659506004	1	21600	41.1117936	-79.1867089	214.725424
11051780	420659506004	1	33000	41.1357208	-79.1460229	204.609925
11051781	420659506004	1	85000	41.1445124	-79.1464721	272.185913
11051782	420659506004	1	88400	41.1122970	-79.1883938	220.134330
11051783	420659506004	3	7430	41.1331077	-79.1545125	201.935376
11051784	420659506004	1	9000	41.1137854	-79.1944481	214.314310
11051785	420659506004	1	40200	41.1168412	-79.1837067	283.579189
11051786	420659506004	1	94300	41.1409574	-79.1467540	219.704936
11051787	420659506004	1	74100	41.1551241	-79.1724646	254.628519
11051788	420659506004	1	44500	41.1305728	-79.1593602	256.259414
11051789	420659506004	1	56000	41.1427688	-79.1461701	257.878516
11051790	420659506004	1	80500	41.1500797	-79.1902670	204.554835
11051791	420659506004	1	40400	41.1154111	-79.1910864	201.467787
11051792	420659506004	1	39000	41.1105653	-79.1888774	213.546492
11051793	420659506004	1	12180	41.1138188	-79.1958042	245.242725
11051794	420659506004	1	35700	41.1129964	-79.1857324	272.853168
11051795	420659506004	1	58700	41.1540081	-79.1725432	208.746118
11051796	420659506004	1	137000	41.1284910	-79.1609428	203.066183
11051797	420659506004	1	18700	41.1194686	-79.1893526	201.684502
11051798	420659506004	1	18000	41.1185541	-79.1897517	223.970772
11051799	420659506004	1	18100	41.1190322	-79.1893593	253.142805
11051800	420659506004	1	67000	41.1315538	-79.1574738	253.330198
11051801	420659506004	1	12320	41.1194736	-79.1873520	201.746692
11051802	420659506004	1	36060	41.1317192	-79.1566443	204.936573
11051803	420659506004	1	24000	41.1557549	-79.1728139	283.358285
11051804	420659506004	1	42100	41.1520826	-79.2089284	264.532309
11051805	420659506004	1	72080	41.1426102	-79.1483303	201.534082
11051806	420659506004	1	74700	41.1269256	-79.1613381	262.522744
11051807	420659506004	1	100000	41.1309846	-79.1577266	215.436132
11051808	420659506004	1	52000	41.1529129	-79.2101825	203.121976
11051809	420659506004	1	77000	41.1231915	-79.1831065	194.402152
11051810	420659506004	1	57200	41.1391877	-79.1468241	204.216538
11051811	420659506004	3	43700	41.1403269	-79.1472918	232.133765
11051812	420659506004	1	32200	41.1462224	-79.1926345	212.131706
11051813	420659506004	1	2540	41.1519471	-79.2090582	239.928755
11051814	420659506004	1	26000	41.1086842	-79.1888814	205.758094
11051815	420659506004	1	51000	41.1205745	-79.1880134	219.226817
11051816	420659506004	3	7430	41.1326995	-79.1563790	257.692442
11051817	420659506004	1	47210	41.1298702	-79.1590736	200.179598
11051818	420659506004	1	48500	41.1414860	-79.1479526	217.152994
11051819	420659506004	1	116100	41.1350508	-79.1468860	231.012809
11051820	420659506004	1	11500	41.1327481	-79.1423697	209.759214
11051821	420659506004	1	9000	41.1406056	-79.1464612	232.719193
11051822	420659506004	1	110000	41.1190292	-79.1832524	230.893660
11051823	420659506004	1	82000	41.1569336	-79.1742457	222.765370
11051824	420659506004	1	88000	41.1449392	-79.1448160	202.204813
11051825	420659506004	1	52000	41.1393855	-79.1474000	219.043618
11051826	420659506004	1	88800	41.1158958	-79.1935555	216.801777
11051827	420659506004	1	34500	41.1184554	-79.1913606	200.734413
11051828	420659506004	1	62000	41.1075941	-79.1859626	226.802832
11051829	420659506004	1	39600	41.1290060	-79.1601708	211.845984
11051830	420659506004	1	31700	41.1361210	-79.1474662	219.440626
11051831	420659506004	1	45800	41.1306538	-79.1580707	194.038717
11051832	420659506004	1	14100	41.1397777	-79.1450250	210.695285
11051833	420659506004	1	82000	41.1317076	-79.1556632	262.263449
11051834	420659506004	1	86000	41.1460335	-79.1435116	252.483910
11051835	420659506004	1	105400	41.1253815	-79.1624844	205.012514
11051836	420659506004	1	106000	41.1119386	-79.1882027	202.222408
11051837	420659506004	1	22700	41.1083684	-79.1864768	247.697699
11051838	420659506004	1	20000	41.1145078	-79.1930419	214.142458
11051839	420659506004	1	40600	41.1267228	-79.1626322	209.982662
11051840	420659506004	1	52000	41.1116619	-79.1875331	282.069732
11051841	420659506004	1	43000	41.1249978	-79.1618666	216.368856
11051842	420659506004	1	52000	41.1515262	-79.2080214	256.694993
11051843	420659506004	1	42000	41.1080829	-79.1867924	205.935275
11051844	420659506004	1	15000	41.1310318	-79.1589263	264.938766
11051845	420659506004	1	6000	41.1088772	-79.1898991	241.272654
11051846	420659506004	1	93000	41.1365878	-79.1447153	243.784104
11051847	420659506004	1	8720	41.1305862	-79.1565746	202.123031
11051848	420659506004	1	120000	41.1241946	-79.1626505	213.677480
11051849	420659506004	1	60000	41.1158425	-79.1916743	212.430599
11051850	420659506004	1	152800	41.1188282	-79.1812844	210.547888
11051851	420659506004	5	10500	41.1303211	-79.1616416	204.570317
11051852	420659506004	1	13100	41.1473712	-79.1920076	211.989832
11051853	420659506004	1	8400	41.1144686	-79.1885657	214.218134
11051854	420659506004	1	102300	41.1114331	-79.1862054	202.770135
11051855	420659506004	1	30250	41.1367905	-79.1460666	201.202579
11051856	420659506004	1	48500	41.1586171	-79.1462741	215.701038
11051857	420659506004	1	9100	41.1195165	-79.1912561	197.045271
11051858	420659506004	1	60900	41.1122493	-79.1916105	260.945406
11051859	420659506004	1	28520	41.1114361	-79.1907229	198.107622
11051860	420659506004	1	24000	41.1102239	-79.1844408	195.278781
11051861	420659506004	1	80300	41.1314887	-79.1608033	200.444051
11051862	420659506004	1	31800	41.1116010	-79.1891809	203.210740
11051863	420659506004	1	72000	41.1199513	-79.1816624	206.233488
11051864	420659506004	1	41000	41.1301150	-79.1620128	206.338719
11051865	420659506004	1	99000	41.1164164	-79.1909702	197.171130
11051866	420659506004	1	50500	41.1263249	-79.1618907	198.890649
11051867	420659506004	1	50000	41.1094346	-79.1892629	196.919714
11051868	420659506004	1	42100	41.1092097	-79.1880884	203.791876
11051869	420659506004	1	56700	41.1097428	-79.1869308	206.166657
11051870	420659506004	1	35000	41.1423100	-79.1469796	194.602490
11051871	420659506004	1	18300	41.1573572	-79.1471284	259.721217
11051872	420659506004	1	32000	41.1325732	-79.1544031	199.148176
11051873	420659506004	1	9600	41.1318468	-79.1596310	210.271740
11051874	420659506005	1	85000	41.0567644	-79.0716862	210.576108
11051875	420659506005	1	57200	41.1435711	-79.0758582	257.709358
11051876	420659506005	1	180600	41.0921725	-79.0736122	195.657157
11051877	420659506005	1	10500	41.0917279	-79.0696274	207.436877
11051878	420659506005	1	62030	41.0817920	-79.0693165	223.625132
11051879	420659506005	1	25500	41.0936401	-79.0616275	206.497274
11051880	420659506005	1	100180	41.1302694	-79.0845586	244.138376
11051881	420659506005	1	35900	41.1190579	-79.0880680	214.296557
11051882	420659506005	1	85000	41.0937116	-79.0744496	210.421825
11051883	420659506005	1	18810	41.1341825	-79.0857585	219.501494
11051884	420659506005	1	33000	41.1400660	-79.0809693	228.993919
11051885	420659506005	1	52000	41.1229602	-79.0828519	221.727002
11051886	420659506005	1	17000	41.0822915	-79.0849900	304.393643
11051887	420659506005	1	57500	41.1248964	-79.0834256	276.906092
11051888	420659506005	1	45300	41.0832363	-79.0781361	225.271655
11051889	420659506005	1	24000	41.0819706	-79.0544550	223.973397
11051890	420659506005	1	9800	41.0580606	-79.0631330	215.428424
11051891	420659506005	1	58000	41.1254927	-79.0831087	192.238994
11051892	420659506005	1	57500	41.0923490	-79.0758938	224.251040
11051893	420659506005	1	23500	41.0930601	-79.0601143	285.383585
11051894	420659506005	1	63550	41.0929715	-79.0575258	207.410797
11051895	420659506005	1	68200	41.1212358	-79.0842932	204.435614
11051896	420659506005	1	17100	41.0989045	-79.0228241	233.505161
11051897	420659506005	1	22700	41.1121246	-79.0561660	205.002032
11051898	420659506005	1	29300	41.0935089	-79.0588376	204.555732
11051899	420659506005	1	55000	41.0936127	-79.0592076	264.360145
11051900	420659506005	1	21900	41.0938839	-79.0604611	243.307905
11051901	420659506005	1	57500	41.0927004	-79.0614316	198.028232
11051902	420659506005	1	28100	41.0963652	-79.0772315	215.124219
11051903	420659506005	1	15380	41.0914555	-79.0609274	236.952353
11051904	420659506005	1	17700	41.1283030	-79.0825405	236.590057
11051905	420659506005	1	46540	41.0928336	-79.0590778	214.557302
11051906	420659506005	1	69000	41.1266977	-79.0821764	209.667466
11051907	420659506005	1	28300	41.0926444	-79.0573510	207.783436
11051908	420659506005	1	19100	41.1274100	-79.0818300	202.605858
11051909	420659506005	1	31100	41.0928666	-79.0620006	207.758072
11051910	420659506005	1	50000	41.0695061	-79.0068995	198.947209
11051911	420659506005	1	78000	41.0710810	-79.0067875	223.358376
11051912	420659506005	1	57400	41.0961359	-79.0768364	247.927671
11051913	420659506005	1	69690	41.0952033	-79.0070755	188.531347
